'id',name_he,name_en,calories,protein,fat,carbs
2e44b36a-ddec-4904-9748-72af2170d955,"דלעת, מבושלת ברסק עגבניות ושמן קנולה","Pumpkin, cooked in tomato paste and canola oil",68,1.2,4,7.9
c749a8fb-70c0-4793-a26a-2405b228dd62,עגבניות במילוי אורז ברסק עגבניות ושמן קנולה,"Tomatoes, stuffed with rice and tomato paste, with canola oil",70,1.7,2,10.7
9a7e3c69-3d73-48bc-a3e1-20d65874126a,עגבניות במילוי אורז ובשר בקר ברסק עגבניות ושמן קנולה,"Tomatoes, stuffed with rice, beef and tomato paste, with canola oil",82,4.3,3.9,6.6
8636e14f-8b26-4012-a76a-3e153d4152ee,סלט עגבניות מבושלות עם פלפל חריף ושמן קנולה,"Salad, cooked tomatoes with spicy pepper and canola oil",49,1.2,3.1,4
7c5d22ee-0cc3-49d7-8d5f-2735faf945b1,סלט עגבניות מבושלות עם שום ושמן קנולה,"Salad, cooked tomatoes with garlic and canola oil",53,1.1,3.7,3.6
5e13c6cc-45da-43ee-9e3a-18c2749747fb,"סלט עגבניות עם בצל, סחוג, שום ושמן קנולה","Salad, tomato with onion, s'chug, garlic, and canola oil",27,1,0.8,3.6
df0e13bc-ff0b-4f1c-85ff-bb0119383c08,מרק עגבניות ,"Soup, tomato, with fried onion, with soy oil",28,0.9,0.7,4.1
4c7cf6dd-a8b5-404f-ba04-8daf2494a2d4,מרק עגבניות  מוקרם,"Soup, cream of tomato, homemade",36,1,1.6,4.2
7c86e3e1-5a7a-4665-8667-4fb90bc8367d,מרק עגבניות עם קוואקר,"Soup, tomato, with oats, homemade",36,1.1,0.8,5.7
79acc159-1568-4e48-9853-c5335385afe3,"אפונה וגזר, מאודים, עם בצל ושמן קנולה","Peas and carrots, steamed with onion and canola oil",77,3.1,1.9,8.2
5183a38b-722c-4ec6-91c1-dfd69cf75251,קציצות כרישה מטוגנות בשמן קנולה,"Leek, patties, fried in canola oil",197,4.1,12.3,16.8
54d78fb1-a0ea-41cb-853c-20e02f469fb7,סלט כרוב גזר ובצל בשמן קנולה,"Salad, cabbage, carrot with onion and canola oil",65,1.1,4,5
5ae55641-ef2c-44a3-84ab-3a88f0f0f7e2,סלט כרוב עם מיץ לימון ושמן קנולה,"Salad, cabbage with lemon juice and canola oil",77,1.1,5.8,4.1
b5b1dab5-86af-4960-af0a-7761483c8abf,סלט כרוב אדום עם מיץ לימון ושמן קנולה,"Salad, red cabbage with lemon juice and canola oil",82,1.2,5.8,5.7
2db95be2-4462-454d-906a-bcdce6344983,"סלט מלפפונים עם שמיר, חומץ ושמן קנולה","Salad, cucumber with dill, vinegar  and canola oil",58,0.6,4.5,4
ce288754-078d-426b-a034-eeff3868fd11,"סלט מלפפונים עם בצל, שמיר ושמן קנולה","Salad, cucumber with dill, onion and canola oil",52,0.7,3.7,3.6
73e7252b-ded0-4190-8cc7-bbd641d7b1f8,"סלט יווני, עם גבינה בולגרית 5% ושמן זית ","Salad, Greek with Bulgarian 5% fat cheese  and olive oil",106,3.6,8.8,2.9
15087c53-8624-4434-a2b0-440ece785fa4,כרוב לבן מאודה עם בצל רסק עגבניות ושמן קנולה,"Cabbage, green,  steamed in tomato paste with onion and canola oil",69,1.2,4.8,4.4
ada09de5-1770-41cf-b58e-a3142c4bfac7,כרוב אדום מאודה ברסק עגבניות ושמן קנולה,"Cabbage, red, steamed in tomato paste and canola oil",73,1.3,4.9,5.6
b02b0688-aa33-4c39-b363-0d2a855fca5b,פשטידת כרוב עם חמאה,"Pie, cabbage with butter",83,3.6,4.1,6.2
33e5ef3e-7b1d-4e3d-95b8-633050d464cc,כרוב ממולא אורז ברוטב עגבניות ושמן קנולה,"Cabbage, stuffed with rice in tomato sauce and canola oil",56,1.6,1.6,7.6
a269e742-7ed1-4689-b18c-63881e77d3cb,פטריות מטוגנות בשמן סויה,"Mushrooms, fried in soy oil",105,3.5,9.4,2.6
5778d546-5239-4160-a29f-4122cc891365,"אפונה ירוקה, מבושלת, עם בצל מטוגן בשמן קנולה ורסק עגבניות","Peas, green, cooked with tomato paste  and onions fried in canola oil",63,3.5,1,7
2dbcfd6d-0a0a-4c6c-9bbb-302a450a0a84,פלפלים ממולאים אורז ובשר בקר ברוטב טבעי ושמן קנולה,"Peppers, stuffed  with beef and rice, in sauce and canola oil",153,5.1,5.1,20.6
7c42339b-f114-46c2-b4e3-f4bdd41fe312,פלפלים ממולאים אורז ובשר בקר ברסק עגבניות ושמן קנולה,"Peppers, stuffed  with beef and rice, in tomato paste and canola oil",101,4.1,4.9,9.6
6403464e-5e4c-4f5d-8ff8-1c5c11df57e8,פלפלים ממולאים אורז ובשר עוף ברוטב עגבניות ושמן קנולה,"Peppers, stuffed  with chicken and rice, in tomato paste and canola oil",96,5.6,3.9,8.8
78d1bf88-0cc7-4501-b7b9-d714fc81b853,"חצילים מטוגנים בשמן קנולה, מבושלים ברסק עגבניות ","Eggplant, fried in canola oil, cooked with tomato sauce, homemade",108,1.3,7.6,7.3
9d4b37a1-cb24-464a-a96a-84bfba01d628,גזר ותירס מאודים עם שמן קנולה,"Carrots and corn, steamed with canola oil",108,2.3,3.2,15.1
fa417d46-a39e-4e54-92ea-4b4059132dcb,קישואים ברסק עגבניות ושמן קנולה,Zucchini in tomato sauce and canola oil,62,1.2,4.6,3.8
7878ac55-e625-4493-a7ba-21baed0f8429,קישואים מאודים בשמן קנולה ובצל מטוגן ,"Zucchini, steamed in canola oil and fried onion",41,1.6,2.2,3.7
10475935-12df-4d39-b83b-cd3f7dbc9f70,"ירקות,רטטוי עם מגוון ירקות, ברסק עגבניות ושמן קנולה","Vegetables, ratatouille, in tomato sauce with canola oil",59,1.3,3.2,5.4
f7631088-dfe8-4fa2-a621-4a464c54ff2f,"קישואים, בבלילה, מטוגנים,  בשמן קנולה","Zucchini, with batter, fried in canola oil",146,2.7,12.6,5.4
a181e9f3-03ee-4010-af5c-84db5fa3e9ad,קישואים מטוגנים בשמן קנולה,"Zucchini, fried in canola oil",31,1.5,1.4,2.8
4454c17b-9f1e-4544-94a5-53552d7f39cf,קישואים ממולאים אורז ובשר בקר ברוטב עגבניות ושמן קנולה,"Zucchini, stuffed with rice and beef in tomato sauce and canola oil",74,3.1,3.7,7.1
187d1933-33db-42ad-83aa-45d4ab9fdf64,"ירקות מאודים, בצל, גזר, ברוקולי, כרובית, קישוא ושמן קנולה","Vegetables, steamed, onion, carrot, broccoli, cauliflower, zucchini and canola oil",51,1.6,2.6,4.4
49898ef7-2796-4b6b-8238-fd7ab9e35bec,"ירקות מאודים, בצל ,גזר, עגבניה, קישוא ושמן קנולה","Vegetables, steamed, onion, carrot, tomato, zucchini and canola oil",56,1.1,3.4,4.4
f5bba94c-939b-4062-8fd4-d8e02ef1ccd4,"ירקות מאודים, גזר, חציל, פלפל, עגבניה, קישוא ושמן קנולה","Vegetables, steamed, eggplant, pepper, tomato, zucchini, carrot and canola oil",46,1.1,2.6,3.4
52154222-c94a-41f8-82f3-894d3da0dd09,"ירקות מבושלים, אפונה, גזר,תירס ושמן קנולה","Vegetables, cooked, peas, carrot, corn and canola oil",99,2.8,4.4,10.4
64820006-2223-4e01-bc89-741e6c75722f,"ירקות מבושלים, בצל,גזר, כרובית, פלפל, קישוא ושמן קנולה","Vegetables, cooked, onion, carrot, cauliflower, pepper, zucchini and canola oil",77,1.3,5.9,4.2
57b70e1e-44fb-4035-a399-d60fa45a2322,פשטידת ירקות עם שמן קנולה,"Pie, vegetables with canola oil",136,4.5,5.7,16.2
91172a15-387f-4d13-a548-cf593b310930,"כרובית, בבלילה, מטוגנת בשמן קנולה","Cauliflower, coated, fried  in canola oil",255,6.6,13.5,24.9
dfcf34b3-9ae3-4130-8557-9a4d25506299,בצל ממולא אורז ברסק עגבניות ושמן קנולה,"Onion, stuffed with rice and tomato paste with canola oil",91,1.5,3.9,11.7
b8c3b7fb-abf9-408f-8ab9-a683940d254c,בצל ממולא אורז ובשר בקר ברסק עגבניות ושמן קנולה,"Onion, stuffed with rice and beef, in tomato paste and canola oil",128,5,6.3,12.3
f86a8bf7-cd15-4e64-aa83-a040786a6d73,זיתים מבושלים ברסק עגבניות ושמן קנולה,"Olives, cooked  in tomato paste  and canola oil",114,0.9,11.6,1.5
9dc98c6f-d29a-4127-a6eb-01350c6ac195,מרק מינסטרונה עם שמן קנולה,"Soup, minestrone, with canola oil",40,1.1,1.7,4.4
159f114f-9196-4854-a452-756ae550e833,מרק מינסטרונה עם שמן זית,"Soup, minestrone, with olive oil",40,1.1,1.7,4.4
4c50f919-3221-46de-abde-da3629665309,רוטב שמנת בטטות,"Sauce, creamed sweet potato, homemade",165,2.3,12.3,10.2
b96cc45c-c557-4a91-8ad1-637d5ca22248,"בצק קיש, אפוי","Quiche dough, baked, homemade",487,8.8,28.3,46.1
4dff2f3e-1d00-4820-94ef-5451a340ec71,"רויאל, בלילה למילוי קיש","Batter, royal, for quiche filling, homemade",308,7.9,27,5.2
8c762173-0010-49be-a0fd-4c9feadcae90,קיש בצל,"Quiche, onion, homemade",321,5.6,23,20.5
b828f191-362b-42d7-b603-6a4b70de0dd2,קיש פטריות,"Quiche, mushroom, homemade",298,7,19.8,21
ac91f39f-024d-41c3-b923-bd015c6adb14,קיש בטטות,"Quiche, sweet potato, homemade",300,5.9,17.8,26
c0a57deb-5685-4629-a90b-436408add517,קישואים מטוגנים בשמן זית,"Zucchini, fried in olive oil",31,1.5,1.4,2.8
0b2e5ad9-968c-4716-8014-ad7dd3bfe8cf,"בצק פאי על בסיס מרגרינה, אפוי","Pie dough, margarine-based, baked, homemade",396,5.8,16.6,54
c4b95c7b-096d-4ffa-a005-bfcc374af70e,"בצק פאי על בסיס חמאה, אפוי","Pie dough, butter-based, baked, homemade",447,5.9,22.1,54.1
dcc88d68-3d4f-48ac-b9f3-9824e82329d6,"פאי תפוחי עץ, בצק פריך, סגור על בסיס חמאה","Pie, apple, butter-based flaky pastry, closed, homemade",304,3.2,14.1,40.9
fdf465aa-7968-491d-a12d-92677031792f,פאי אגסים על בסיס מרגרינה ,"Pie, pear, on margarine-based pastry, homemade",282,3.2,10.8,41.4
280489e4-4897-4130-97fc-69c81c15005c,פאי אגסים על בסיס חמאה,"Pie, pear, with butter, homemade",308,3.3,13.7,41.5
4fcee286-83a8-48d7-9346-3c4b5bfc3afc,סלט ביצים עם בצל מטוגן בשמן קנולה,"Egg, salad with canola oil-fried onions",149,7.9,10.2,5.3
85d0162e-4e5e-46ad-9daa-ca994666022c,"ברוקולי מטוגן, עם ציפוי, בשמן קנולה","Broccoli, fried, with coating, in canola oil",161,5.6,6.4,20.4
0a5be472-7edd-44da-88b3-beac7458fbb5,"סלט ארטישוק עם אריסה, פטרוזיליה ושמן קנולה","Salad, artichoke with red peppers and canola oil",97,2.7,5.4,5.2
bb0fce9b-2212-40a1-8594-e8559ed6181c,סלט ארטישוק עם פטרוזיליה ושמן זית,"Salad, artichoke with parsley and olive oil",92,2.7,4.9,4.9
282810f4-8620-4465-b42b-d31b00f6e219,"בשר בקר מבושל עם אורז, רוטב עגבניות ושמן קנולה","Beef, cooked with rice, tomato sauce, with canola oil",145,10,6.8,10.2
5d94aad5-4243-4cfb-86d7-37f02dc032ee,"שעועית לבנה, יבשה, מבושלת ברסק עגבניות ושמן סויה","Beans, white, dried, cooked in tomato sauce and soy oil",142,7,4.1,15.9
cee08fcf-ef24-4f95-90d1-2f065226fb2c,"מצה בריי, מצות מטוגנות בשמן קנולה עם חלב ביצה וסוכר","Matza brie,matza fried  with egg, milk and sugar, in canola oil",272,8.2,16,23.8
422ab199-41de-41ed-858a-b31f911b1d8d,פאי דובדבנים על בסיס חמאה,"Pie, cherry, with butter, homemade",263,2.5,8.3,44.3
5dafe322-1e44-4f61-82ea-b3d6bf56736e,אטריות ביצים מוקפצות עם ירקות ושמן קנולה,"Noodles, egg, stir-fried with vegetables and canola oil",105,2.8,5.1,11
81e0e02b-4014-402a-a8a5-7b3ac8f78066,עלי גפן ממולאים אורז ברוטב עגבניות ושמן קנולה,"Vine leaves, stuffed with rice, tomato sauce,with canola oil",117,2.7,3.5,14.9
cf2625c0-4f7d-46b7-8df8-455a5a2e0f40,סלט ירקות עם שמן קנולה,"Salad, vegetable, with canola oil",40,0.8,2.4,3.1
a58d39d1-9517-4f43-8501-274657d6764f,"ירקות בגריל, עגבניה, פלפל, תפוח אדמה ושמן קנולה","Vegetables, tomato, pepper, potato, grilled with canola oil",77,1.4,4,8.3
9c584960-1177-405d-9fd6-52acb18f49ce,"ירקות מבושלים, בצל, גזר, כרובית, פלפל, סלרי ושמן קנולה","Vegetables, cooked, onion, carrot, cauliflower, pepper, celery and canola oil",58,1.3,3.6,4
20e30027-3781-45f2-9e8b-3ac96fd8f286,פאי לימון עם חמאה,"Pie, lemon, with butter, homemade",392,5.8,22.1,41.9
7d910667-d965-4b64-aa8d-928df7e8f4a8,פאי פקאן עם חמאה,"Pie, pecan, with butter, homemade",453,5.6,29.3,41.3
b2db8627-f11e-471a-bad9-4137424fc261,"ציפוי שוקולד לעוגה, חלבי, על בסיס חמאה","Topping, chocolate, for cake, dairy, ganache, butter-based",394,3.1,28.1,32.2
2a85f33d-7b25-4f0b-8f18-dc61e697abac,"ציפוי שוקולד לעוגה, פרווה, על בסיס מרגרינה","Topping, chocolate, for cake, non-dairy, margarine-based",370,3,25.5,32.1
4ea29f9e-74a7-4d0c-8eb6-4b78df751988,"ציפוי שוקולד לעוגה, פרווה, על בסיס שמן קנולה","Topping, chocolate, for cake, non-dairy, canola oil-based",411,3,30.3,32.1
d59d0531-8c5b-441a-8fed-ff73c187b63c,"ציפוי שוקולד לעוגה, חלבי, גנאש, על בסיס שמנת מתוקה","Topping, chocolate, for cake,dairy, ganache, cream-based",423,3.3,34.4,25.2
5cee2448-bd91-4846-883d-8d7957f67ae5,"עוגת ספוג, טורט, לבנה בציפוי שוקולד על בסיס חמאה","Cake, sponge/torte, white, butter-based chocolate coating, homemade",367,9,13.5,51.9
150e37eb-fda0-49a8-a190-a37f91437062,"עוגת ספוג, טורט, לבנה בציפוי שוקולד על בסיס שמן קנולה","Cake, sponge, white with chocolate coating, canola oil,  homemade",371,9,13.9,51.9
2e225d29-0230-4a2e-bc28-6ff0c1fe0aa2,"עוגת ספוג, טורט לבנה בציפוי שוקולד על בסיס שמנת מתוקה","Cake, sponge/torte, white, cream-based chocolate coating, homemade",380,8.7,16.3,49.1
5938b792-1442-4002-ba23-d1d8b3b7a050,"עוגת ספוג, טורט שוקולד בציפוי שוקולד על בסיס מרגרינה","Cake, sponge/torte, chocolate, margarine-based chocolate coating, homemade",382,10.6,13.9,54.3
3d0dfa22-51a9-4b42-ab68-b8887d98d2ca,"עוגת ספוג, טורט שוקולד בציפוי שוקולד על בסיס שמן קנולה","Cake, sponge/torte, chocolate, canola oil-based chocolate coating, homemade",390,10.6,14.9,54.3
f0af9f88-5880-48f9-9463-09e1dd356fc0,"עוגת ספוג, טורט שוקולד בציפוי שוקולד על בסיס שמנת מתוקה","Cake, sponge/torte, chocolate, cream-based chocolate coating, homemade",397,10.3,17.1,51.4
76a4deee-723d-4389-bbff-e1728c131625,"עוגה בחושה, לבנה עם שמן סויה","Cake, white, with soy oil, homemade",345,6.2,13.3,49.3
daa33ca1-ae61-4a8a-9b87-41dc762b46e4,"עוגה בחושה, לבנה עם קוקוס ושמן סויה","Cake, white with coconut and soy oil, homemade",430,7.1,21.2,51
d28b361b-7167-45e9-8d37-d308288d8fff,"עוגה בחושה, עם תפוחי עץ ושמן סויה","Cake, apple, with soy oil, homemade",337,4.9,16.5,42.8
acc3615d-79b3-490b-b819-f2a4532183d0,"עוגה בחושה, לבנה עם שוקולד צ'יפס ושמן קנולה","Cake, with chocolate chips and canola oil, homemade",407,6.8,16.4,57.5
1e9325d1-bb95-410d-8db1-d7c3e396c32d,"עוגה בחושה, שוקולד עם שמן סויה","Cake, chocolate, with soy oil, homemade",385,7.8,15.1,54.6
7ea62b19-f928-407a-8fc7-45369d35272c,"עוגה בחושה, שוקולד עם שמן קנולה וציפוי שוקולד על בסיס חמאה","Cake, chocolate, with canola oil, and butter-based chocolate coating, homemade",440,7.9,19.8,57.4
ecb73089-0c38-4c22-97d6-fc113a425cf8,"עוגה בחושה, שוקולד עם שמן קנולה וציפוי שוקולד חלבי עם שמנת","Cake, chocolate, with canola oil, and  butter-based chocolate coating with cream ,homemade",448,7.7,22.3,54.2
a1cfe5a2-8a01-472d-bd7d-bc052cb9529b,"עוגה בחושה, שוקולד עם שמן סויה וציפוי שוקולד עם מרגרינה","Cake, chocolate, with soy oil, and magarine -based chocolate coating, homemade",435,7.9,19.3,57.4
bc7636cc-3fbd-4039-b186-a233a62597c4,"עוגה בחושה, שוקולד עם שמן סויה וציפוי שוקולד על בסיס חמאה","Cake, chocolate, with soy oil, and butter-based chocolate coating, homemade ",440,7.9,19.8,57.4
e1ca1cae-7159-4249-918b-f55a4a879d73,"עוגה בחושה, שוקולד עם שמן סויה וציפוי שוקולד חלבי עם שמנת","Cake, chocolate, with soy oil, and cream-based chocolate coating, homemade",448,7.7,22.3,54.2
e718e04c-4f0d-4e6e-8dda-e27de05161c7,"עוגה בחושה, שוקולד עם שמן סויה וציפוי שוקולד עם קנולה","Cake, chocolate, with soy oil, and  canola oil-based coating, homemade",443,7.9,20.3,57.4
acf4fed3-9dde-4b5e-ad47-72594052ffa2,"עוגה בחושה, לבנה עם שמן סויה וציפוי שוקולד עם שמן קנולה","Cake, white, with soy oil, and  canoloa oil- based chocolate coating, homemade",406,6.4,18.6,52.5
038a3edc-ba7b-448d-8547-1d82329afe01,"עוגה בחושה, לבנה עם שמן סויה וציפוי שוקולד על בסיס מרגרינה","Cake, white, with soy oil, and  margarine-based chocolate coating, homemade",397,6.4,17.6,52.5
f1ec776f-8ae1-4364-b92c-80d07a70208a,"עוגה בחושה, לבנה עם שמן סויה וציפוי שוקולד על בסיס חמאה","Cake, white, with soy oil, and butter-based chocolate coating, homemade",402,6.4,18.1,52.5
939a4589-eb8a-4cc0-b866-0b259bced3e5,"עוגה בחושה, לבנה עם שמן סויה וציפוי שוקולד חלבי עם שמנת","Cake, white, with soy oil, and dairy chocolate coating with cream, homemade",413,6.3,20.7,49.6
0b94e640-3b45-4074-8d7e-d74d7013ec11,"עוגה בחושה, לבנה עם שמן קנולה וציפוי שוקולד על בסיס קנולה","Cake, white, with canola oil, and  canola oil-based chocolate coating, homemade",406,6.4,18.6,52.5
2ad3c9f1-533c-4570-81c6-ae3ded4712fb,עוגה בחושה לבנה עם שמן קנולה וציפוי שוקולד על בסיס מרגרינה,"Cake, white, with canola oil, and margarine-based chocolate frosting, homemade",397,6.4,17.6,52.5
038d295d-83b6-4483-899a-c7792766575b,"עוגה בחושה, לבנה עם שמן קנולה וציפוי שוקולד חלבי עם שמנת","Cake, white, with canola oil, and butter-based chocolate coating with cream, homemade",413,6.3,20.7,49.6
bebb42c5-5ce5-4326-852d-4cbecafe28cc,"עוגה בחושה, לבנה עם שמן קנולה וציפוי שוקולד על בסיס חמאה","Cake, white, with canola oil, and butter-based chocolate coating, homemade",402,6.4,18.1,52.5
2ff37298-e52f-4555-aecd-2b0fb34b4532,"עוגת שוקולד, עשירה, בראוניס עם סוכר חום ומרגרינה","Cake, chocolate, rich brownie type, with brown sugar and margarine, homemade",393,6.7,20.1,45.4
305eb6db-798b-41fc-a7a6-a3a9101e1390,סלט ירקות עם שמן זית,"Salad, vegetable, with olive oil",40,0.8,2.4,3.1
f8135df0-29ba-40f0-ab2f-73ac8a4ba609,"מרק, חמיצת סלק (בורשט), עם שמנת חמוצה ","Soup, beet, borscht, with sour cream and lemon juice",37,1,1,5.5
9fb51f5e-84a7-4696-9feb-635885c50c74,קציצות בשר עגל מבושלות עם רוטב עגבניות טריות ורסק ללא שמן,"Veal, patties, cooked with tomato sauce from fresh tomatoes, without oil",110,9.8,3.6,9
54744127-3c6e-49a6-a3d9-4c7bb24663fb,"קציצות בשר כבש מבושלות ברוטב עגבניות טריות ורסק, ללא שמן ","Beef, and lamb, patties, cooked with tomato sauce from fresh, fat not added",126,9.1,5.4,9.7
cadc6a3c-34d3-48f3-a563-cc5511a14f68,קציצות בשר כבש מבושלות ללא רוטב,"Lamb, patties, cooked,  without sauce",174,14,8.8,9.1
b550d6cc-940d-4964-b6a9-ebc80b92231b,קציצות בשר כבש אפויות ללא שמן,"Lamb, patties, baked, no fat",174,14,8.8,9.1
22b5332a-c87c-4975-a235-2254d8000b08,קציצות בשר בקר ועוף מבושלות ללא רוטב ,"Beef and chicken, patties, cooked without sauce",167,14.8,8,8.4
bcdfc349-f420-4a03-a0f1-411c8b98b63b,קציצות בשר בקר ועוף מבושלות ברוטב עגבניות טריות ללא שמן,"Beef and chicken, patties cooked in fresh tomato sauce without oil",122,9.6,4.9,9.2
a049c925-8e4e-48d6-ab6e-32989360a612,קציצות בשר בקר ועוף אפויות ללא שמן,"Beef and chicken, patties, baked without oil",171,14.8,8,8.8
8fb2fc9c-8f01-42b3-8f83-18a1119f3e2f,קציצות בשר עגל מבושלות ללא רוטב,"Veal, patties, cooked, without sauce",147,15.1,5.7,8
0c5f79c6-bb0a-4422-88bd-b70d0f2f72d7,קציצות בשר הודו ועגל מבושלות ללא רוטב,"Turkey and veal, patties cooked without sauce ",141,18.3,3.3,8
2950614f-e508-4e81-a574-43adefc63bba,קציצות בשר הודו ועגל מבושלות עם רוטב עגבניות מרסק ללא שמן,"Turkey and veal, patties cooked with tomato sauce from tomato puree, without oil",112,12.7,2.3,9.1
3cf3b7c4-9f9b-40f8-a949-ea5a108fde29,קציצות בשר הודו ועגל מבושלות עם רוטב עגבניות טריות ללא שמן,"Turkey and veal, patties cooked with tomato sauce from fresh tomatoes, without oil",105,11.4,2.1,9.1
0d2d48cf-3e2a-478c-aa40-5d950d68e093,קציצות בשר הודו ועגל אפויות ללא שמן ,"Turkey and veal, patties, baked, fat not added",141,18.3,3.3,8
57748ecf-2b8c-4c25-b44d-69d0fab4f9b9,קציצות בשר בקר והודו מבושלות ללא רוטב,"Beef and turkey, patties, cooked without sauce",152,17.1,4.9,7.8
bd43df86-5861-49fb-8344-89298a36dd7b,קציצות בשר בקר והודו מבושלות עם רוטב עגבניות טריות ללא שמן,"Beef and turkey, patties, cooked with fresh tomato sauce, fat not added",110,11,3.1,8.5
450e0029-efc1-4b1a-888d-2f224811fec5,קציצות בשר הודו ועוף מבושלות ברוטב עגבניות טריות ללא שמן ,"Turkey and chicken, patties cooked with tomato sauce from fresh tomatoes, without oil",117,12.2,3,9.3
8c20d5f5-055c-44e0-8058-b6f398397483,קציצות בשר הודו ועוף אפויות ללא שמן,"Turkey and chicken, patties, baked, without oil",150,18.5,4.3,8
3c9ff2b4-0ef0-488a-9dc8-f0f8c628731f,"דלעת, ללא קליפה וגרעינים, טריה","Pumpkin, raw",26,1,0.1,6.5
38891466-8a6c-46f9-876d-696958129c50,"פטריות שיטאקי, טריות","Mushrooms, shiitake, raw",34,2.2,0.5,6.8
729630e4-90a9-4862-a647-c2d021015e00,"מיץ לימון, כל הסוגים","Juice,lemon, NS as to form",21,0.4,0.3,6.1
dafc1bd7-82b3-4f54-8f87-6e5f6d22fc6f,"צ'יה, CHIA, גרעינים/זרעים","Seeds, chia, dried",486,16.5,30.7,42.1
45f69f24-4af8-482b-84b5-f2d6395b17ec,"גבינה לבנה, עזים, 5% שומן, תנובה","Cheese, white, goat, 5% fat,Tnuva",101,10,4,5
b9b02ba5-5fcc-49c4-a83f-98898d8b6bae,"משקה קל, מוגז עדין, טעמים","Soft drink, carbonated, lightly flavored, Schweppes",25,0,0,6
7872b0a9-3b26-47df-8620-38f524eb3677,"גבינת פטה 31% שומן, כדורים בשמן זית מתובל, ניצן","Cheese, feta, cow milk, 31% fat, balls with olive oil, Nitzan",355,8,31,11
07804c20-5e4a-49ea-b08d-d8fe49c2539f,עוגיות טחינה על בסיס חמאה,"Cookies, tahini, butter-based, homemade",535,8.5,29.9,55.7
9699493f-1d5c-4a13-a69a-c7387c99ee9b,עוגיות טחינה על בסיס מרגרינה,"Cookies, tahini, margarine-based, homemade",488,8.4,24.8,55.6
ae512400-d575-4229-918e-e0fbe93f5c24,פיתה דרוזית מקמח מלא,"Pita, Druze, whole wheat",311,10.7,3.5,54.9
5c6e6605-79c6-4aef-8a11-576ef1a1d3c1,"מעדן ג'לי פטל/אפרסק/אננס, תנובה","Jelly (gelatin) dessert, fruit flavors, Tnuva",80,0,0,20
393057ca-981f-47a4-96fa-9e8904e147a9,"יוגורט, יופלה,3-4% שומן, דגנים מצופים שוקולד, טעמים שונים,תנובה","Yoghurt, cow milk, various flavors, with chocolate coated cereals, Yoplait",125,4.6,3.4,18.9
e4734140-b2d9-474a-b0e7-e0c8abb01929,"לאבנה 9% שומן, עם שמן זית וזעתר, פיראוס, תנובה","Labane, 9% fat, with olive oil and hyssop, Piraeus, Tnuva",124,7,9.2,3.4
5903c6c9-effc-4ebc-ba23-8a120f873f6d,"שניצל דק פריך/מתובל/ צ'יפס,מאמא עוף","Shnitzel, chicken breast, baked with crispy/chips/seasoned coating , MamaOf",251,14,13,19.5
3c1f3bce-6501-48f7-85f1-ed89dee7aa46,"שניצל עוף אמיתי בציפוי פריך/פנקו/צ'יפס, מאמא עוף",Chicken shnitzel with panko/flaky coating,258,13.5,12,19
aae50e9b-d653-4dbe-b486-5deb58d648d9,"פיצה אישית, משולשים, גבינה, מעדנות","Pizza, cheese, Maadanot",226,9.6,7.7,29.6
ae8d53c9-ba47-48bb-a14c-3ee037d98c99,"פיצה אישית, משולשים, גבינה בתוספת זיתים, מעדנות","Pizza, triangles, with cheese and olives, Maadanot",232,9,8,31
e29774d4-b21d-4a51-8652-d446e774ac15,"משקה קל, ענבים/תפוחים/מנגו/תות בננה, פריגת","Soft drink, grape/strawberry banana/mango/apple, Prigat",41,0,0,10.4
ab2274d9-6324-4008-8958-31086ede0b42,"משקה לימון/לימונענע/מנגו, תרכיז קפוא, פריגת","Soft drink, frozen concentrate, lemon/lemon-mint/mango, not reconstituted, Prigat",192,0,0,48
ceaa92f2-744a-40a8-9461-8f7c0b51e114,"ופל מצופה שוקולד, אצבעות, עם מילוי בטעמים שונים, אגו, כרמית","Wafers, chocolate coated, various flavors, Carmit",517,5.2,26.6,65
fe64515b-f2de-4ba3-91ec-46bb1a454c87,"עוגיות, מיני קוקיס, טעמים שונים, כרמית","Cookies, mini, various flavors, Carmit",528,5.5,25.6,69.2
9acfaae5-ca89-4eaa-9ebf-c843783ddb3f,"מרשמלו ורוד לבן, לבבות, טוויסטר, תות בננה, בצורת פירות/ספגטי","Candy, marshmallow, pink and white, hearts/twists, Strawberry banana ",328,3,0,79
37560d7c-ffb2-40ed-b6b7-8b493753851e,"משקה סויה מפולי סויה מלאים, ללא תוספת סוכר או מלח, הרדוף","Soy drink, from whole soy beans, no added sugar or salt",41,3.7,1.9,1.3
b1f59e56-b90a-4eee-8239-d94a1156aa10,"מעדן חלב, מו, 1.5% שומן, טעמים שונים, טרה","Milk pudding, 1.5% fat, various flavors, Mu, Tara",85,2.9,1.5,14.8
48892acc-b4ca-44a6-9ed8-674519a6651f,"מעדן חלב עם קצפת, 6.7% שומן, מוו בטעמים שונים, טרה","Milk pudding with whipped cream, 6.7% fat, various flavors, Mu, Tara",132,3,6.7,15
97b15bc3-96f2-4c39-a2da-08a689f2136b,"יוגורט ביאנקו, 1.6-2.2% שומן, עוגת גבינה/קוקוס, מולר","Yoghurt, cow milk, 1.6-2.2% fat,  cheese cake/coconut, Bianco, Mueller",93,5.1,2,13.7
